Date;Num;Name;Text;Account;Amount
01.02.2021;532130;ADMINISTRATIVE EXPENSE;RENT OF OTHER BUILDING SPACE;GENERAL FUND;4224,05
01.02.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;GENERAL FUND;2944,28
01.02.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;GENERAL FUND;270
01.02.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;GENERAL FUND;1508,97
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;93,68
01.02.2021;515220;PERSONAL SERVICES;ARCHITECTURAL SERVICES;GENERAL FUND;52125
01.02.2021;515310;PERSONAL SERVICES;INDUSTRIAL DESIGN SERVICES;GENERAL FUND;4500
01.02.2021;515400;PERSONAL SERVICES;ADMIN MGMT-GEN.MGMT CONSULTING;GENERAL FUND;14166,64
01.02.2021;515410;PERSONAL SERVICES;HR-EXEC. SEARCH CONSULTING SVC;GENERAL FUND;4159,27
01.02.2021;515440;PERSONAL SERVICES;OTHER MGMT CONSULTING SERVICES;GENERAL FUND;785051,13
01.02.2021;515460;PERSONAL SERVICES;OTHER SCIENTIFIC-TECH.CONS.SVC;GENERAL FUND;2298,38
01.02.2021;515540;PERSONAL SERVICES;OTHER PROF, SC. & TECH.SVC;GENERAL FUND;997091,82
01.02.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;GENERAL FUND;1315175,06
01.02.2021;515600;PERSONAL SERVICES;TELEPHONE CALL CENTERS;GENERAL FUND;935098,56
01.02.2021;515610;PERSONAL SERVICES;BUSINESS SERVICE CENTERS;GENERAL FUND;26430,84
01.02.2021;531350;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-OTHER UTILITIES;GENERAL FUND;30494,4
01.02.2021;531360;ADMINISTRATIVE EXPENSE;UTILITY CHARGE NATURAL GAS;GENERAL FUND;11198,51
01.02.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;GENERAL FUND;154970,98
01.02.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;GENERAL FUND;787995,3
01.02.2021;532130;ADMINISTRATIVE EXPENSE;RENT OF OTHER BUILDING SPACE;GENERAL FUND;2320,8
01.02.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;GENERAL FUND;36342,34
01.02.2021;533130;ADMINISTRATIVE EXPENSE;MTCE-REP.-TEL.EQUIP-VENDOR;GENERAL FUND;95
01.02.2021;533220;ADMINISTRATIVE EXPENSE;MTCE-REP.-NON-MV EQ. IN-HOUSE;GENERAL FUND;4811,27
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;69307,95
01.02.2021;541110;PROP,FURN,EQUIP & RELATED DEBT;OFFICE FURNITURE & EQUIPMENT;GENERAL FUND;194385,01
01.02.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;GENERAL FUND;90
01.02.2021;515610;PERSONAL SERVICES;BUSINESS SERVICE CENTERS;GENERAL FUND;3356,14
01.02.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;GENERAL FUND;52724,94
01.02.2021;532130;ADMINISTRATIVE EXPENSE;RENT OF OTHER BUILDING SPACE;GENERAL FUND;44617
01.02.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;GENERAL FUND;2462,76
01.02.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;GENERAL FUND;2300
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;648,56
01.02.2021;515560;PERSONAL SERVICES;OFFICE ADMINISTRATIVE SERVICES;GENERAL FUND;858,7
01.02.2021;531230;ADMINISTRATIVE EXPENSE;ERP SYSTEM SERVICES;GENERAL FUND;221
01.02.2021;531360;ADMINISTRATIVE EXPENSE;UTILITY CHARGE NATURAL GAS;GENERAL FUND;236,41
01.02.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;GENERAL FUND;265,49
01.02.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;GENERAL FUND;418
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;52
01.02.2021;515560;PERSONAL SERVICES;OFFICE ADMINISTRATIVE SERVICES;GENERAL FUND;2436
01.02.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;GENERAL FUND;90
01.02.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;GENERAL FUND;8906,58
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;660,46
01.02.2021;515320;PERSONAL SERVICES;GRAPHIC DESIGN SERVICES;GENERAL FUND;30
01.02.2021;515400;PERSONAL SERVICES;ADMIN MGMT-GEN.MGMT CONSULTING;GENERAL FUND;27500
01.02.2021;515540;PERSONAL SERVICES;OTHER PROF, SC. & TECH.SVC;GENERAL FUND;83,95
01.02.2021;515560;PERSONAL SERVICES;OFFICE ADMINISTRATIVE SERVICES;GENERAL FUND;39086,46
01.02.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;GENERAL FUND;163,2
01.02.2021;515610;PERSONAL SERVICES;BUSINESS SERVICE CENTERS;GENERAL FUND;446,3
01.02.2021;531350;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-OTHER UTILITIES;GENERAL FUND;6144,46
01.02.2021;531360;ADMINISTRATIVE EXPENSE;UTILITY CHARGE NATURAL GAS;GENERAL FUND;3359,18
01.02.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;GENERAL FUND;51366,52
01.02.2021;532130;ADMINISTRATIVE EXPENSE;RENT OF OTHER BUILDING SPACE;GENERAL FUND;9062,24
01.02.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;GENERAL FUND;3159
01.02.2021;533100;ADMINISTRATIVE EXPENSE;MTCE-REP.OTH ITEMS OUTSIDE VND;GENERAL FUND;2675,98
01.02.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;GENERAL FUND;101881,06
01.02.2021;533130;ADMINISTRATIVE EXPENSE;MTCE-REP.-TEL.EQUIP-VENDOR;GENERAL FUND;827,92
01.02.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;GENERAL FUND;20723,21
01.02.2021;533220;ADMINISTRATIVE EXPENSE;MTCE-REP.-NON-MV EQ. IN-HOUSE;GENERAL FUND;1455,28
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;10753,64
01.02.2021;541110;PROP,FURN,EQUIP & RELATED DEBT;OFFICE FURNITURE & EQUIPMENT;GENERAL FUND;15456,94
01.02.2021;515540;PERSONAL SERVICES;OTHER PROF, SC. & TECH.SVC;GENERAL FUND;8453,65
01.02.2021;515560;PERSONAL SERVICES;OFFICE ADMINISTRATIVE SERVICES;GENERAL FUND;16867,38
01.02.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;GENERAL FUND;790,8
01.02.2021;515610;PERSONAL SERVICES;BUSINESS SERVICE CENTERS;GENERAL FUND;7968,96
01.02.2021;531350;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-OTHER UTILITIES;GENERAL FUND;10558,12
01.02.2021;531360;ADMINISTRATIVE EXPENSE;UTILITY CHARGE NATURAL GAS;GENERAL FUND;2812,31
01.02.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;GENERAL FUND;47209,19
01.02.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;GENERAL FUND;520416,79
01.02.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;GENERAL FUND;51809,39
01.02.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;GENERAL FUND;2223,13
01.02.2021;533130;ADMINISTRATIVE EXPENSE;MTCE-REP.-TEL.EQUIP-VENDOR;GENERAL FUND;18062,22
01.02.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;GENERAL FUND;1328
01.02.2021;533220;ADMINISTRATIVE EXPENSE;MTCE-REP.-NON-MV EQ. IN-HOUSE;GENERAL FUND;4873,52
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;15497,68
01.02.2021;541110;PROP,FURN,EQUIP & RELATED DEBT;OFFICE FURNITURE & EQUIPMENT;GENERAL FUND;2779,99
01.02.2021;543120;PROP,FURN,EQUIP & RELATED DEBT;LEASE PURCHASE-DP EQUIPMENT;GENERAL FUND;4734,93
01.02.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;GENERAL FUND;1186,48
01.02.2021;531230;ADMINISTRATIVE EXPENSE;ERP SYSTEM SERVICES;GENERAL FUND;162,5
01.02.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;GENERAL FUND;16381,33
01.02.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;GENERAL FUND;911,88
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;976,04
01.02.2021;515220;PERSONAL SERVICES;ARCHITECTURAL SERVICES;GENERAL FUND;24865,32
01.02.2021;515320;PERSONAL SERVICES;GRAPHIC DESIGN SERVICES;GENERAL FUND;14224
01.02.2021;515400;PERSONAL SERVICES;ADMIN MGMT-GEN.MGMT CONSULTING;GENERAL FUND;38843,4
01.02.2021;515440;PERSONAL SERVICES;OTHER MGMT CONSULTING SERVICES;GENERAL FUND;750000
01.02.2021;515540;PERSONAL SERVICES;OTHER PROF, SC. & TECH.SVC;GENERAL FUND;91586,99
01.02.2021;515560;PERSONAL SERVICES;OFFICE ADMINISTRATIVE SERVICES;GENERAL FUND;879,21
01.02.2021;515610;PERSONAL SERVICES;BUSINESS SERVICE CENTERS;GENERAL FUND;50711,99
01.02.2021;531230;ADMINISTRATIVE EXPENSE;ERP SYSTEM SERVICES;GENERAL FUND;109494
01.02.2021;531350;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-OTHER UTILITIES;GENERAL FUND;100633,72
01.02.2021;531360;ADMINISTRATIVE EXPENSE;UTILITY CHARGE NATURAL GAS;GENERAL FUND;2528,27
01.02.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;GENERAL FUND;462988,51
01.02.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;GENERAL FUND;1960
01.02.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;GENERAL FUND;3754,67
01.02.2021;533100;ADMINISTRATIVE EXPENSE;MTCE-REP.OTH ITEMS OUTSIDE VND;GENERAL FUND;2722,57
01.02.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;GENERAL FUND;38564,03
01.02.2021;533130;ADMINISTRATIVE EXPENSE;MTCE-REP.-TEL.EQUIP-VENDOR;GENERAL FUND;1242,85
01.02.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;GENERAL FUND;1228,76
01.02.2021;533220;ADMINISTRATIVE EXPENSE;MTCE-REP.-NON-MV EQ. IN-HOUSE;GENERAL FUND;19268,91
01.02.2021;533230;ADMINISTRATIVE EXPENSE;MTCE-REP.-TELE.EQUIP. IN-HOUSE;GENERAL FUND;469,43
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;7039,2
01.02.2021;541110;PROP,FURN,EQUIP & RELATED DEBT;OFFICE FURNITURE & EQUIPMENT;GENERAL FUND;3140
01.02.2021;543120;PROP,FURN,EQUIP & RELATED DEBT;LEASE PURCHASE-DP EQUIPMENT;GENERAL FUND;21514,72
01.02.2021;515320;PERSONAL SERVICES;GRAPHIC DESIGN SERVICES;GENERAL FUND;2826,25
01.02.2021;515400;PERSONAL SERVICES;ADMIN MGMT-GEN.MGMT CONSULTING;GENERAL FUND;7000
01.02.2021;515540;PERSONAL SERVICES;OTHER PROF, SC. & TECH.SVC;GENERAL FUND;225213,67
01.02.2021;515560;PERSONAL SERVICES;OFFICE ADMINISTRATIVE SERVICES;GENERAL FUND;64669,06
01.02.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;GENERAL FUND;25034,92
01.02.2021;515610;PERSONAL SERVICES;BUSINESS SERVICE CENTERS;GENERAL FUND;17,99
01.02.2021;531230;ADMINISTRATIVE EXPENSE;ERP SYSTEM SERVICES;GENERAL FUND;93245,99
01.02.2021;531350;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-OTHER UTILITIES;GENERAL FUND;32421,82
01.02.2021;531360;ADMINISTRATIVE EXPENSE;UTILITY CHARGE NATURAL GAS;GENERAL FUND;5240,12
01.02.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;GENERAL FUND;108516,87
01.02.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;GENERAL FUND;347361,27
01.02.2021;532130;ADMINISTRATIVE EXPENSE;RENT OF OTHER BUILDING SPACE;GENERAL FUND;14522,5
01.02.2021;533100;ADMINISTRATIVE EXPENSE;MTCE-REP.OTH ITEMS OUTSIDE VND;GENERAL FUND;678
01.02.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;GENERAL FUND;2038573,74
01.02.2021;533130;ADMINISTRATIVE EXPENSE;MTCE-REP.-TEL.EQUIP-VENDOR;GENERAL FUND;3284,41
01.02.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;GENERAL FUND;855,9
01.02.2021;533220;ADMINISTRATIVE EXPENSE;MTCE-REP.-NON-MV EQ. IN-HOUSE;GENERAL FUND;271354,42
01.02.2021;533230;ADMINISTRATIVE EXPENSE;MTCE-REP.-TELE.EQUIP. IN-HOUSE;GENERAL FUND;11218,83
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;15673,64
01.02.2021;541110;PROP,FURN,EQUIP & RELATED DEBT;OFFICE FURNITURE & EQUIPMENT;GENERAL FUND;32675
01.02.2021;543140;PROP,FURN,EQUIP & RELATED DEBT;LEASE PURCHASE-LAND,BUILDINGS;GENERAL FUND;4304024,03
01.02.2021;545120;PROP,FURN,EQUIP & RELATED DEBT;RIGHT-OF-WAY PURCHASE;GENERAL FUND;6701387,23
01.02.2021;545120;PROP,FURN,EQUIP & RELATED DEBT;RIGHT-OF-WAY PURCHASE;GENERAL FUND;561450,26
01.02.2021;547120;PROP,FURN,EQUIP & RELATED DEBT;MTCE.,REPAIRS-HIGHWAYS,BRIDGES;GENERAL FUND;6389080,26
01.02.2021;512330;PERSONAL SERVICES;WORKERS COMP MED.CLMS. DEDUCT.;GENERAL FUND;41545,09
01.02.2021;515220;PERSONAL SERVICES;ARCHITECTURAL SERVICES;GENERAL FUND;38352,42
01.02.2021;515400;PERSONAL SERVICES;ADMIN MGMT-GEN.MGMT CONSULTING;GENERAL FUND;1500
01.02.2021;515560;PERSONAL SERVICES;OFFICE ADMINISTRATIVE SERVICES;GENERAL FUND;30314,37
01.02.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;GENERAL FUND;882,64
01.02.2021;531350;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-OTHER UTILITIES;GENERAL FUND;36051,57
01.02.2021;531360;ADMINISTRATIVE EXPENSE;UTILITY CHARGE NATURAL GAS;GENERAL FUND;18974,49
01.02.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;GENERAL FUND;157800,51
01.02.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;GENERAL FUND;26056
01.02.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;GENERAL FUND;26110,77
01.02.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;GENERAL FUND;12564
01.02.2021;533220;ADMINISTRATIVE EXPENSE;MTCE-REP.-NON-MV EQ. IN-HOUSE;GENERAL FUND;5264,46
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;9084,87
01.02.2021;515460;PERSONAL SERVICES;OTHER SCIENTIFIC-TECH.CONS.SVC;GENERAL FUND;26076
01.02.2021;515540;PERSONAL SERVICES;OTHER PROF, SC. & TECH.SVC;GENERAL FUND;3750
01.02.2021;515610;PERSONAL SERVICES;BUSINESS SERVICE CENTERS;GENERAL FUND;2632,29
01.02.2021;531350;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-OTHER UTILITIES;GENERAL FUND;5188,65
01.02.2021;531360;ADMINISTRATIVE EXPENSE;UTILITY CHARGE NATURAL GAS;GENERAL FUND;713,48
01.02.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;GENERAL FUND;31591,54
01.02.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;GENERAL FUND;2276,14
01.02.2021;532130;ADMINISTRATIVE EXPENSE;RENT OF OTHER BUILDING SPACE;GENERAL FUND;2596,64
01.02.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;GENERAL FUND;15720,85
01.02.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;GENERAL FUND;31840,08
01.02.2021;533130;ADMINISTRATIVE EXPENSE;MTCE-REP.-TEL.EQUIP-VENDOR;GENERAL FUND;139
01.02.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;GENERAL FUND;2479,83
01.02.2021;533220;ADMINISTRATIVE EXPENSE;MTCE-REP.-NON-MV EQ. IN-HOUSE;GENERAL FUND;22206,53
01.02.2021;533230;ADMINISTRATIVE EXPENSE;MTCE-REP.-TELE.EQUIP. IN-HOUSE;GENERAL FUND;373,63
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;2845,74
01.02.2021;547120;PROP,FURN,EQUIP & RELATED DEBT;MTCE.,REPAIRS-HIGHWAYS,BRIDGES;GENERAL FUND;1000
01.02.2021;515320;PERSONAL SERVICES;GRAPHIC DESIGN SERVICES;GENERAL FUND;1080
01.02.2021;515440;PERSONAL SERVICES;OTHER MGMT CONSULTING SERVICES;GENERAL FUND;1164,16
01.02.2021;515540;PERSONAL SERVICES;OTHER PROF, SC. & TECH.SVC;GENERAL FUND;2179,88
01.02.2021;515560;PERSONAL SERVICES;OFFICE ADMINISTRATIVE SERVICES;GENERAL FUND;-400
01.02.2021;515610;PERSONAL SERVICES;BUSINESS SERVICE CENTERS;GENERAL FUND;161,86
01.02.2021;531350;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-OTHER UTILITIES;GENERAL FUND;666,63
01.02.2021;531360;ADMINISTRATIVE EXPENSE;UTILITY CHARGE NATURAL GAS;GENERAL FUND;146,7
01.02.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;GENERAL FUND;5059,36
01.02.2021;532130;ADMINISTRATIVE EXPENSE;RENT OF OTHER BUILDING SPACE;GENERAL FUND;1598,3
01.02.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;GENERAL FUND;99476,33
01.02.2021;533220;ADMINISTRATIVE EXPENSE;MTCE-REP.-NON-MV EQ. IN-HOUSE;GENERAL FUND;5153,16
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;2291,02
01.02.2021;541110;PROP,FURN,EQUIP & RELATED DEBT;OFFICE FURNITURE & EQUIPMENT;GENERAL FUND;224,73
01.02.2021;543140;PROP,FURN,EQUIP & RELATED DEBT;LEASE PURCHASE-LAND,BUILDINGS;GENERAL FUND;413575,36
01.02.2021;515560;PERSONAL SERVICES;OFFICE ADMINISTRATIVE SERVICES;GENERAL FUND;3500
01.02.2021;515610;PERSONAL SERVICES;BUSINESS SERVICE CENTERS;GENERAL FUND;689,41
01.02.2021;531360;ADMINISTRATIVE EXPENSE;UTILITY CHARGE NATURAL GAS;GENERAL FUND;650,27
01.02.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;GENERAL FUND;28301,7
01.02.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;GENERAL FUND;16618,76
01.02.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;GENERAL FUND;11155,71
01.02.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;GENERAL FUND;27103,56
01.02.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;GENERAL FUND;6362,37
01.02.2021;533220;ADMINISTRATIVE EXPENSE;MTCE-REP.-NON-MV EQ. IN-HOUSE;GENERAL FUND;3142,01
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;2525,67
01.02.2021;541110;PROP,FURN,EQUIP & RELATED DEBT;OFFICE FURNITURE & EQUIPMENT;GENERAL FUND;4400
01.02.2021;515460;PERSONAL SERVICES;OTHER SCIENTIFIC-TECH.CONS.SVC;GENERAL FUND;7012,5
01.02.2021;515540;PERSONAL SERVICES;OTHER PROF, SC. & TECH.SVC;GENERAL FUND;852,5
01.02.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;GENERAL FUND;45
01.02.2021;515610;PERSONAL SERVICES;BUSINESS SERVICE CENTERS;GENERAL FUND;169,4
01.02.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;GENERAL FUND;18985
01.02.2021;532130;ADMINISTRATIVE EXPENSE;RENT OF OTHER BUILDING SPACE;GENERAL FUND;50
01.02.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;GENERAL FUND;269,91
01.02.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;GENERAL FUND;4822,96
01.02.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;GENERAL FUND;640,25
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;4085,87
01.02.2021;531230;ADMINISTRATIVE EXPENSE;ERP SYSTEM SERVICES;GENERAL FUND;3783
01.02.2021;515220;PERSONAL SERVICES;ARCHITECTURAL SERVICES;HIGHER EDUCATION COMPONENT UNITS;40000
01.02.2021;515400;PERSONAL SERVICES;ADMIN MGMT-GEN.MGMT CONSULTING;HIGHER EDUCATION COMPONENT UNITS;6600
01.02.2021;531350;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-OTHER UTILITIES;HIGHER EDUCATION COMPONENT UNITS;3130,37
01.02.2021;531360;ADMINISTRATIVE EXPENSE;UTILITY CHARGE NATURAL GAS;HIGHER EDUCATION COMPONENT UNITS;5259,91
01.02.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;HIGHER EDUCATION COMPONENT UNITS;87679,45
01.02.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;HIGHER EDUCATION COMPONENT UNITS;212
01.02.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;HIGHER EDUCATION COMPONENT UNITS;9109,05
01.02.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;HIGHER EDUCATION COMPONENT UNITS;53383,15
01.02.2021;533130;ADMINISTRATIVE EXPENSE;MTCE-REP.-TEL.EQUIP-VENDOR;HIGHER EDUCATION COMPONENT UNITS;18643
01.02.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;HIGHER EDUCATION COMPONENT UNITS;434,96
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);HIGHER EDUCATION COMPONENT UNITS;9141,08
01.02.2021;541110;PROP,FURN,EQUIP & RELATED DEBT;OFFICE FURNITURE & EQUIPMENT;HIGHER EDUCATION COMPONENT UNITS;2132,35
01.02.2021;515320;PERSONAL SERVICES;GRAPHIC DESIGN SERVICES;HIGHER EDUCATION COMPONENT UNITS;300
01.02.2021;515540;PERSONAL SERVICES;OTHER PROF, SC. & TECH.SVC;HIGHER EDUCATION COMPONENT UNITS;300
01.02.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;HIGHER EDUCATION COMPONENT UNITS;634,32
01.02.2021;531350;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-OTHER UTILITIES;HIGHER EDUCATION COMPONENT UNITS;11747,79
01.02.2021;531360;ADMINISTRATIVE EXPENSE;UTILITY CHARGE NATURAL GAS;HIGHER EDUCATION COMPONENT UNITS;4248,2
01.02.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;HIGHER EDUCATION COMPONENT UNITS;48782,15
01.02.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;HIGHER EDUCATION COMPONENT UNITS;2020
01.02.2021;533130;ADMINISTRATIVE EXPENSE;MTCE-REP.-TEL.EQUIP-VENDOR;HIGHER EDUCATION COMPONENT UNITS;8092,46
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);HIGHER EDUCATION COMPONENT UNITS;3781,37
01.02.2021;515440;PERSONAL SERVICES;OTHER MGMT CONSULTING SERVICES;GENERAL FUND;487,5
01.02.2021;515560;PERSONAL SERVICES;OFFICE ADMINISTRATIVE SERVICES;GENERAL FUND;7752
01.02.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;GENERAL FUND;915,08
01.02.2021;515610;PERSONAL SERVICES;BUSINESS SERVICE CENTERS;GENERAL FUND;12701,35
01.02.2021;531350;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-OTHER UTILITIES;GENERAL FUND;210,96
01.02.2021;531360;ADMINISTRATIVE EXPENSE;UTILITY CHARGE NATURAL GAS;GENERAL FUND;112,96
01.02.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;GENERAL FUND;2107,16
01.02.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;GENERAL FUND;79102,3
01.02.2021;532130;ADMINISTRATIVE EXPENSE;RENT OF OTHER BUILDING SPACE;GENERAL FUND;640,8
01.02.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;GENERAL FUND;35774,15
01.02.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;GENERAL FUND;91,25
